0.0,0.0,10,
1.8570370779149865,0.0,10,
2.829885469998502,0.18570370779149867,10,
3.3802255606138263,0.4686922547913489,10,
3.6915157065975905,0.8067148108527316,10,
3.867541262215378,1.1758663815124906,10,
3.967013280547599,1.5626205077340285,10,
4.0231438968763396,1.9593218357887885,10,
4.054722893879692,2.3616362254764223,10,
4.072366831814089,2.7671085148643915,10,
4.08206123122574,3.1743451980458004,10,
4.087168731590582,3.5825513211683746,10,
4.089569694718712,3.991268194327433,10,
4.090314043986888,4.400225163799305,10,
4.089998603092079,4.809256568197993,10,
4.088905374278294,5.218256428507201,10,
4.087109134113125,5.62714696593503,10,
4.084556289794291,6.035857879346343,10,
4.081128514667664,6.444313508325773,10,
4.0767064004858025,6.852426359792539,10,
4.071242435271184,7.260096999841119,10,
4.064494607305229,7.667221243368237,10,
4.0559983284927625,8.07367070409876,10,
4.045127422429657,8.479270536948036,10,
4.03121141750774,8.883783279191002,10,
4.013724996745137,9.286904420941775,10,
3.9925731052496003,9.688276920616289,10,
3.967000142981815,10.08753423114125,10,
3.935496553343403,10.484234245439431,10,
3.8960866076582743,10.877783900773771,10,
3.8468635430567844,11.267392561539598,10,
3.786879087001292,11.652078915845276,10,
3.7176983620978783,12.030766824545406,10,
3.6390182067461696,12.402536660755194,10,
3.548303160219966,12.76643848142981,10,
3.4417788321513387,13.121268797451807,10,
3.316131286122453,13.46544668066694,10,
3.1721350725636803,13.797059809279185,10,
3.0261822579434225,14.114273316535552,10,
2.8911608784047704,14.416891542329894,10,
2.7728144982405967,14.706007630170372,10,
2.670939717081731,14.983289079994432,10,
2.581877443832336,15.250383051702604,10,
2.50176657849523,15.508570796085838,10,
2.4322779370743968,15.75874745393536,10,
2.3745664390130163,16.0019752476428,10,
2.3280804455762145,16.2394318915441,10,
2.2909343418360324,16.472239936101722,10,
2.2606534575275803,16.701333370285326,10,
2.235092280499017,16.927398716038084,10,
2.213969814207346,17.150907944087987,10,
2.1970627684256776,17.372304925508722,10,
2.1838386072893745,17.59201120235129,10,
2.1735298942795254,17.81039506308023,10,
2.165304490056384,18.02774805250818,10,
2.158477218332748,18.24427850151382,10,
2.15287455525987,18.460126223347093,10,
2.148351825779597,18.67541367887308,10,
2.144681944906047,18.89024886145104,10,
2.141550157224083,19.104717055941645,10,
2.138559499226661,19.318872071664053,10,
2.1352220017738732,19.53272802158672,10,
2.1309434127230307,19.746250221764107,10,
2.124721215252612,19.95934456303641,10,
2.114795658613471,20.171816684561673,10,
2.098080841494771,20.38329625042302,10,
2.0691631710030745,20.593104334572494,10,
2.0185267093483423,20.800020651672803,10,
1.9294162317168242,21.001873322607636,10,
1.7722287455275245,21.194814945779317,10,
1.4946427384143892,21.37203782033207,10,
1.0041816957951033,21.52150209417351,10,
0.0,21.62192026375302,10,
